node1	node2	pearson	greater_fdr
spc105-4	dsn1-8	0.3947	0
spc105-4	nup82-5005	0.0357	0.44885650969529084
spc105-4	nup82-5004	0.121	0.0021692307692307696
spc105-4	smc3-1	0.3402	0
spc105-4	smc3-42	0.3501	0
spc105-4	nnf1-77	0.2596	0
spc105-4	cof1-8	-0.0878	1
spc105-4	ssl1-t242i	0.0928	0.02241798561151079
spc105-4	smc4-1	0.0923	0.02241798561151079
spc105-4	kap95-e126k	0.2136	0
spc105-4	med11-ts	0.1289	0
spc105-4	rna1-1	0.004	0.849691478439425
spc105-4	rna1-s116f	0.1111	0.005498999999999999
spc105-4	srp1-5001	0.0556	0.2289873873873874
spc105-4	med7-141	0.0663	0.14326052104208417
spc105-4	med7-163	0.0899	0.029853420195439743
spc105-4	dbp5-1	0.1503	0
spc105-4	mex67-ts5	0.1027	0.011206113537117904
spc105-4	ipl1-2	0.2628	0
spc105-4	cet1-2	0.0563	0.22526024096385544
spc105-4	cet1-15	0.0153	0.7224980124223603
spc105-4	nsl1-6	0.2967	0
spc105-4	tfb4-5001	0.1032	0.012427118644067797
spc105-4	sgv1-23	0.0476	0.3245169230769231
spc105-4	sgv1-80	0.1152	0.0038589473684210525
spc105-4	sgv1-35	0.0733	0.10413810623556581
spc105-4	nup60	0.1865	0
spc105-4	rxt2	-0.0644	1
spc105-4	sus1	0.1888	0
spc105-4	ccz1	-0.0175	1
spc105-4	ypt10	0.0558	0.2327019145802651
spc105-4	rxt3	-0.0359	1
spc105-4	asm4	0.0201	0.6583737574552685
spc105-4	nup84	0.095	0.024354545454545455
spc105-4	nup42	0.0134	0.7452520023909145
spc105-4	ume6	0.1258	0
spc105-4	chl4	0.2154	0
spc105-4	sum1	0.0125	0.7580833235810415
spc105-4	mcm21	0.2486	0
spc105-4	nup157	-0.0087	0.962226620867325
spc105-4	gle2	0.1301	0
spc105-4	boi2	-0.0302	1
spc105-4	deg1	0.0196	0.6520050700466977
spc105-4	mad1	0.4165	0
spc105-4	arc1	0.0055	0.8330762407602956
spc105-4	mon1	-0.0357	1
spc105-4	soh1	0.1231	0
spc105-4	hos2	0.0808	0.04859827089337176
spc105-4	lst7	0.0036	0.8527760736196319
spc105-4	srb2	0.1299	0
spc105-4	uba4	-0.0645	1
spc105-4	mpc2	-0.0824	1
spc105-4	thp2	0.0639	0.15454026465028356
spc105-4	iki1	-0.0669	1
spc105-4	urm1	-0.0592	1
spc105-4	cap2	-0.0516	1
spc105-4	fis1	0.0172	0.699059344894027
spc105-4	sds3	-0.0478	1
spc105-4	mad2	0.4788	0
spc105-4	mog1	0.0409	0.3941327160493827
spc105-4	cap1	-0.0808	1
spc105-4	nup100	0.0318	0.49380652173913037
spc105-4	zrt3	0.0686	0.1224633620689655
spc105-4	nup133	0.1178	0.0021692307692307696
spc105-4	dnm1	0.0561	0.21882325581395348
spc105-4	ssa2	-0.042	1
spc105-4	pom34	0.0396	0.3961524489795918
spc105-4	dcs1	0.0401	0.408455905511811
spc105-4	nup2	0.0493	0.28031374045801527
spc105-4	arc18	-0.0592	1
spc105-4	ctf3	0.1376	0
spc105-4	cdc73	-0.038	1
spc105-4	ypt7	-0.0057	0.9388054782218231
spc105-4	nup188	0.0508	0.2717321196358908
spc105-4	sub1	0.0461	0.33049871043376317
spc105-4	pom152	0.0023	0.8696607645875252
spc105-4	cin4	0.0604	0.1962423645320197
spc105-4	nup53	0.0507	0.2852882129277567
spc105-4	sap30	0.0052	0.8369836734693877
spc105-4	pho23	-0.0361	1
spc105-4	bni1	-0.0763	1
spc105-4	caf40	-0.0743	1
spc105-4	bub3	0.3602	0
spc105-4	ctf19	0.2575	0
spc105-4	elp4	-0.0257	1
spc105-4	cin2	0.1665	0
spc105-4	crm1_damp	0.085	0.027919867549668874
spc105-4	yrb2_damp	0.0083	0.7983371460299833
srm1-g282s	srm1-ts	0.3861	0
srm1-g282s	cdc20-1	-0.0555	1
srm1-g282s	ceg1-ts	-0.01	1
srm1-g282s	ceg1-34	0.0767	0.12612385321100916
srm1-g282s	cse1-5002	0.0613	0.27358208955223884
srm1-g282s	nup57-5001	0.0104	0.9680936350777936
srm1-g282s	nup57-e17	0.1053	0.017796116504854367
srm1-g282s	med6-ts	0.0281	0.7589055016181229
srm1-g282s	med6-5001	-0.0243	1
srm1-g282s	irr1-1	-0.0225	1
srm1-g282s	arc15-10	-0.0175	1
srm1-g282s	rho3-1	-0.0246	1
srm1-g282s	cct2-5001	0.0312	0.7198612676056338
srm1-g282s	dsn1-7	0.2008	0
srm1-g282s	dsn1-8	0.1407	0
srm1-g282s	nup82-5005	0.0807	0.11334492753623188
srm1-g282s	nup82-5004	0.1367	0
srm1-g282s	smc3-1	0.1606	0
srm1-g282s	smc3-42	0.1098	0.01543578947368421
srm1-g282s	nnf1-77	0.0978	0.03610454545454545
srm1-g282s	cof1-8	-0.0073	1
srm1-g282s	ssl1-t242i	-0.0978	1
srm1-g282s	smc4-1	0.0211	0.8351790697674418
srm1-g282s	kap95-e126k	0.1638	0
srm1-g282s	med11-ts	0.0533	0.41035061728395056
srm1-g282s	rna1-1	0.0958	0.046436000000000005
srm1-g282s	rna1-s116f	0.0296	0.7507935267857142
srm1-g282s	srp1-5001	0.0874	0.07082045454545453
srm1-g282s	med7-141	-0.0762	1
srm1-g282s	med7-163	-0.0666	1
srm1-g282s	dbp5-1	0.1073	0.017796116504854367
srm1-g282s	mex67-ts5	0.1576	0
srm1-g282s	ipl1-2	0.0111	0.9619962697274032
srm1-g282s	cet1-2	0.0813	0.11321470588235293
srm1-g282s	cet1-15	-0.0351	1
srm1-g282s	nsl1-6	0.16	0
srm1-g282s	tfb4-5001	0.056	0.3800224256292906
srm1-g282s	sgv1-23	-0.0179	1
srm1-g282s	sgv1-80	-0.0403	1
srm1-g282s	sgv1-35	-0.0474	1
srm1-g282s	nup60	0.0746	0.14571966527196653
srm1-g282s	rxt2	0.0166	0.9017483665338645
srm1-g282s	sus1	0.1863	0
srm1-g282s	ccz1	0.033	0.7090237410071942
srm1-g282s	ypt10	-0.0571	1
srm1-g282s	rxt3	0.011	0.9645444444444444
srm1-g282s	asm4	0.0629	0.29652963988919667
srm1-g282s	nup84	0.0096	0.978951209398756
srm1-g282s	nup42	0.0372	0.642048097826087
srm1-g282s	ume6	-0.0137	1
srm1-g282s	chl4	0.0603	0.348315710723192
srm1-g282s	sum1	-0.1438	1
srm1-g282s	mcm21	0.0222	0.8327622302158273
srm1-g282s	nup157	0.1052	0.017796116504854367
srm1-g282s	gle2	0.1913	0
srm1-g282s	boi2	-0.0302	1
srm1-g282s	deg1	-0.0074	1
srm1-g282s	mad1	0.16	0
srm1-g282s	arc1	-0.0323	1
srm1-g282s	mon1	0.0189	0.8614150259067358
srm1-g282s	soh1	-0.0217	1
srm1-g282s	hos2	-0.0619	1
srm1-g282s	lst7	-0.092	1
srm1-g282s	srb2	0.0726	0.20235268817204302
srm1-g282s	uba4	-0.0785	1
srm1-g282s	mpc2	0.0273	0.7675446315789473
srm1-g282s	thp2	0.097	0.03610454545454545
srm1-g282s	iki1	-0.0594	1
srm1-g282s	urm1	-0.025	1
srm1-g282s	cap2	0.0631	0.2854844827586207
srm1-g282s	fis1	0.0569	0.3576366748166259
srm1-g282s	sds3	-0.0144	1
srm1-g282s	mad2	0.1213	0.005237142857142858
srm1-g282s	mog1	0.1083	0.017796116504854367
srm1-g282s	cap1	0.0756	0.14571966527196653
srm1-g282s	nup100	-2e-4	1
srm1-g282s	zrt3	-0.1026	1
srm1-g282s	nup133	0.141	0
srm1-g282s	dnm1	0.0335	0.6768698884758364
srm1-g282s	ssa2	0.0183	0.8730625210084033
srm1-g282s	pom34	0.1101	0.013092857142857142
srm1-g282s	dcs1	-0.0436	1
srm1-g282s	nup2	0.1454	0
srm1-g282s	arc18	-0.034	1
srm1-g282s	ctf3	0.1298	0
srm1-g282s	cdc73	-0.0637	1
srm1-g282s	ypt7	0.0202	0.8576276041666667
srm1-g282s	nup188	0.0873	0.0741438202247191
srm1-g282s	sub1	-0.0179	1
srm1-g282s	pom152	0.0956	0.04130704225352113
srm1-g282s	cin4	-0.0359	1
srm1-g282s	nup53	0.0803	0.12831
srm1-g282s	sap30	0.0087	0.9849734237288135
srm1-g282s	pho23	-0.0324	1
srm1-g282s	bni1	-0.0528	1
srm1-g282s	caf40	-0.0113	1
srm1-g282s	bub3	0.0542	0.39417610619469023
srm1-g282s	ctf19	0.1056	0.02270973451327434
srm1-g282s	elp4	-0.0789	1
srm1-g282s	cin2	0.0242	0.8043365994236311
srm1-g282s	crm1_damp	0.1189	0
srm1-g282s	yrb2_damp	-0.052	1
srm1-ts	cdc20-1	0.0076	1
srm1-ts	ceg1-ts	-0.0489	1
srm1-ts	ceg1-34	0.0278	0.8014840512223514
srm1-ts	cse1-5002	0.1709	0
srm1-ts	nup57-5001	0.065	0.2332909090909091
srm1-ts	nup57-e17	0.1888	0
srm1-ts	med6-ts	0.088	0.06357225433526012
srm1-ts	med6-5001	0.0223	0.923877399380805
srm1-ts	irr1-1	-0.05	1
srm1-ts	arc15-10	0.0214	0.9476960725075528
srm1-ts	rho3-1	-0.0374	1
srm1-ts	cct2-5001	0.0247	0.882702819956616
srm1-ts	dsn1-7	0.1393	0
srm1-ts	dsn1-8	0.0566	0.3630579710144927
srm1-ts	nup82-5005	0.0663	0.22870458715596334
srm1-ts	nup82-5004	0.1472	0
srm1-ts	smc3-1	0.0873	0.07758730158730158
srm1-ts	smc3-42	0.1171	0.0076375
srm1-ts	nnf1-77	0.0511	0.4493556962025317
srm1-ts	cof1-8	-0.0307	1
srm1-ts	ssl1-t242i	-0.0452	1
srm1-ts	smc4-1	0.1019	0.02086341463414634
srm1-ts	kap95-e126k	0.1962	0
srm1-ts	med11-ts	0.0886	0.07412131147540983
srm1-ts	rna1-1	0.0698	0.2101680781758958
srm1-ts	rna1-s116f	-0.021	1
srm1-ts	srp1-5001	0.111	0.010782352941176469
srm1-ts	med7-141	-0.1349	1
srm1-ts	med7-163	0.0348	0.702275918367347
srm1-ts	dbp5-1	0.1187	0.004119101123595506
srm1-ts	mex67-ts5	0.2481	0
srm1-ts	ipl1-2	0.0839	0.08474170854271357
srm1-ts	cet1-2	0.1281	0
srm1-ts	cet1-15	-0.0063	1
srm1-ts	nsl1-6	0.0495	0.4776909090909091
srm1-ts	tfb4-5001	0.0169	1
srm1-ts	sgv1-23	0.0301	0.7939384615384615
srm1-ts	sgv1-80	-0.0912	1
srm1-ts	sgv1-35	0.0065	1
srm1-ts	nup60	0.0777	0.11219224137931035
srm1-ts	rxt2	0.0181	1
srm1-ts	sus1	0.2029	0
srm1-ts	ccz1	-0.0647	1
srm1-ts	ypt10	-0.039	1
srm1-ts	rxt3	0.0995	0.03307669172932331
srm1-ts	asm4	0.177	0
srm1-ts	nup84	0.0734	0.17596799999999999
srm1-ts	nup42	-0.0032	1
srm1-ts	ume6	-0.02	1
srm1-ts	chl4	0.0243	0.9107358490566037
srm1-ts	sum1	-0.0443	1
srm1-ts	mcm21	0.0527	0.43627775377969763
srm1-ts	nup157	0.1354	0
srm1-ts	gle2	0.2084	0
srm1-ts	boi2	-0.04	1
srm1-ts	deg1	0.0391	0.6146108864696734
srm1-ts	mad1	0.073	0.13875298804780875
srm1-ts	arc1	0.064	0.22841121495327102
srm1-ts	mon1	-0.034	1
srm1-ts	soh1	0.024	0.88023847826086965
srm1-ts	hos2	-0.0638	1
srm1-ts	lst7	-0.0863	1
srm1-ts	srb2	0.0808	0.12322689075630253
srm1-ts	uba4	-0.0056	1
srm1-ts	mpc2	-0.0713	1
srm1-ts	thp2	0.2649	0
srm1-ts	iki1	-0.0279	1
srm1-ts	urm1	-0.0187	1
srm1-ts	cap2	0.0205	0.9585213438735178
srm1-ts	fis1	0.05	0.4620061475409836
srm1-ts	sds3	-0.042	1
srm1-ts	mad2	0.0543	0.40458108108108104
srm1-ts	mog1	0.2189	0
srm1-ts	cap1	-0.0414	1
srm1-ts	nup100	0.0184	0.9953067683508102
srm1-ts	zrt3	-0.0121	1
srm1-ts	nup133	0.1642	0
srm1-ts	dnm1	0.045	0.522405
srm1-ts	ssa2	0.0253	0.8599757709251101
srm1-ts	pom34	0.2012	0
srm1-ts	dcs1	0.0099	1
srm1-ts	nup2	0.2354	0
srm1-ts	arc18	-0.0488	1
srm1-ts	ctf3	0.0025	1
srm1-ts	cdc73	-0.0106	1
srm1-ts	ypt7	-0.0426	1
srm1-ts	nup188	0.0933	0.04706351351351351
srm1-ts	sub1	0.0463	0.5180654478976234
srm1-ts	pom152	0.1558	0
srm1-ts	cin4	-0.0216	1
srm1-ts	nup53	0.158	0
srm1-ts	sap30	-0.0235	1
srm1-ts	pho23	-0.0572	1
srm1-ts	bni1	-0.0065	1
srm1-ts	caf40	-0.0256	1
srm1-ts	bub3	0.0626	0.2717035422343324
srm1-ts	ctf19	0.0762	0.14635581395348837
srm1-ts	elp4	-0.0565	1
srm1-ts	cin2	-0.038	1
srm1-ts	crm1_damp	0.1742	0
srm1-ts	yrb2_damp	-0.0366	1
cdc20-1	ceg1-ts	-0.074	1
cdc20-1	ceg1-34	-0.0027	0.8944570644718792
cdc20-1	cse1-5002	0.0974	0.014376470588235293
cdc20-1	nup57-5001	0.0175	0.673907237256136
cdc20-1	nup57-e17	0.0436	0.34800727673649395
cdc20-1	med6-ts	-0.0695	1
cdc20-1	med6-5001	-0.0659	1
cdc20-1	irr1-1	0.0364	0.43843606255749773
cdc20-1	arc15-10	-0.0016	0.8848847977684797
cdc20-1	rho3-1	-0.0734	1
cdc20-1	cct2-5001	0.0233	0.6016462078651685
cdc20-1	dsn1-7	-0.0334	1
cdc20-1	dsn1-8	-0.0654	1
cdc20-1	nup82-5005	0.0283	0.537098541826554
cdc20-1	nup82-5004	-0.0225	1
cdc20-1	smc3-1	0.1711	0
cdc20-1	smc3-42	0.1381	0
cdc20-1	nnf1-77	-0.0323	1
cdc20-1	cof1-8	0.0013	0.8554589768339768
cdc20-1	ssl1-t242i	-0.0013	0.8840825011665889
cdc20-1	smc4-1	0.0113	0.7480873096446701
cdc20-1	kap95-e126k	0.1161	0.0025458333333333335
cdc20-1	med11-ts	0.0145	0.7171191464137522
cdc20-1	rna1-1	-0.0145	0.9797447147985641
cdc20-1	rna1-s116f	-0.0048	0.9145360714285714
cdc20-1	srp1-5001	0.0597	0.19275474209650584
cdc20-1	med7-141	-0.0177	1
cdc20-1	med7-163	0.0158	0.6965623400365631
cdc20-1	dbp5-1	0.0383	0.41742962962962965
cdc20-1	mex67-ts5	-0.0358	1
cdc20-1	ipl1-2	-0.0592	1
cdc20-1	cet1-2	-0.082	1
cdc20-1	cet1-15	-0.0922	1
cdc20-1	nsl1-6	0.0291	0.5324497246262785
cdc20-1	tfb4-5001	-0.0771	1
cdc20-1	sgv1-23	-0.0449	1
cdc20-1	sgv1-80	-0.0371	1
cdc20-1	sgv1-35	-0.0615	1
cdc20-1	nup60	0.1632	0
cdc20-1	rxt2	-0.052	1
cdc20-1	sus1	0.0946	0.02453622047244094
cdc20-1	ccz1	0.0072	0.8012607594936709
cdc20-1	ypt10	0.0142	0.7174020070838253
cdc20-1	rxt3	0.0286	0.537098541826554
cdc20-1	asm4	0.0764	0.09030878048780487
cdc20-1	nup84	0.1033	0.014376470588235293
cdc20-1	nup42	0.0146	0.7107506539833531
cdc20-1	ume6	0.0282	0.5365017107309487
cdc20-1	chl4	0.0684	0.14747476280834915
cdc20-1	sum1	0.0019	0.8526037974683545
cdc20-1	mcm21	0.104	0.012960606060606061
cdc20-1	nup157	0.0456	0.31943508771929824
cdc20-1	gle2	0.1611	0
cdc20-1	boi2	-0.0242	1
cdc20-1	deg1	-0.0136	0.9790186549239391
cdc20-1	mad1	0.0434	0.33364719101123597
cdc20-1	arc1	0.0054	0.8151060092449923
cdc20-1	mon1	0.0463	0.30214285714285716
cdc20-1	soh1	0.0363	0.4186268796992481
cdc20-1	hos2	-0.0859	1
cdc20-1	lst7	0.1552	0
cdc20-1	srb2	0.036	0.4532567662565905
cdc20-1	uba4	-0.0156	0.989704716981132
cdc20-1	mpc2	-0.0298	1
cdc20-1	thp2	0.0284	0.5344340625
cdc20-1	iki1	-0.0559	1
cdc20-1	urm1	-0.0412	1
cdc20-1	cap2	-0.0523	1
cdc20-1	fis1	-0.0665	1
cdc20-1	sds3	0.0215	0.6290607457627119
cdc20-1	mad2	0.0495	0.2965079245283019
cdc20-1	mog1	0.0275	0.5496247747747748
cdc20-1	cap1	-0.047	1
cdc20-1	nup100	0.0278	0.5412379573170732
cdc20-1	zrt3	0.0333	0.4645489690721649
cdc20-1	nup133	0.0281	0.537098541826554
cdc20-1	dnm1	-0.0801	1
cdc20-1	ssa2	-0.029	1
cdc20-1	pom34	0.0256	0.5660024890190337
cdc20-1	dcs1	0.0587	0.2161424196018377
cdc20-1	nup2	0.1193	0.0025458333333333335
cdc20-1	arc18	0.0537	0.23961826086956522
cdc20-1	ctf3	0.093	0.023747368421052635
cdc20-1	cdc73	-0.083	1
cdc20-1	ypt7	-0.0043	0.9101622810956443
cdc20-1	nup188	0.0888	0.0365340206185567
cdc20-1	sub1	0.0322	0.4878857855361596
cdc20-1	pom152	0.0093	0.7771920000000001
cdc20-1	cin4	0.0485	0.3068902994011976
cdc20-1	nup53	0.0614	0.19126956521739127
cdc20-1	sap30	0.0169	0.685962392108508
cdc20-1	pho23	0.0369	0.4287183333333333
cdc20-1	bni1	0.0355	0.44381368136813687
cdc20-1	caf40	-0.075	1
cdc20-1	bub3	0.102	0.014376470588235293
cdc20-1	ctf19	0.0897	0.03728135593220339
cdc20-1	elp4	0.0032	0.8399431547619047
cdc20-1	cin2	-0.0123	0.9676569568755086
cdc20-1	crm1_damp	-0.0028	0.8961518653321201
cdc20-1	yrb2_damp	0.007	0.79811264
ceg1-ts	ceg1-34	0.3571	0
ceg1-ts	cse1-5002	0.1357	0
ceg1-ts	nup57-5001	-0.0364	1
ceg1-ts	nup57-e17	0.2964	0
ceg1-ts	med6-ts	0.1565	0
ceg1-ts	med6-5001	0.2326	0
ceg1-ts	irr1-1	-0.073	1
ceg1-ts	arc15-10	0.0578	0.1694036101083032
ceg1-ts	rho3-1	-0.0314	1
ceg1-ts	cct2-5001	0.0181	0.7110266129032259
ceg1-ts	dsn1-7	0.0138	0.7864726577437859
ceg1-ts	dsn1-8	0.1645	0
ceg1-ts	nup82-5005	-0.0237	1
ceg1-ts	nup82-5004	0.1463	0
ceg1-ts	smc3-1	-0.0684	1
ceg1-ts	smc3-42	0.035	0.44004139072847676
ceg1-ts	nnf1-77	-0.0854	1
ceg1-ts	cof1-8	-0.0328	1
ceg1-ts	ssl1-t242i	0.2656	0
ceg1-ts	smc4-1	0.038	0.38525732142857144
ceg1-ts	kap95-e126k	0.0377	0.39054386584289497
ceg1-ts	med11-ts	0.298	0
ceg1-ts	rna1-1	0.061	0.15488849999999996
ceg1-ts	rna1-s116f	0.3559	0
ceg1-ts	srp1-5001	0.0317	0.4792880063542494
ceg1-ts	med7-141	0.2691	0
ceg1-ts	med7-163	0.1977	0
ceg1-ts	dbp5-1	0.0528	0.2191542857142857
ceg1-ts	mex67-ts5	0.1003	0.011048219178082193
ceg1-ts	ipl1-2	0.0404	0.3588644036697248
ceg1-ts	cet1-2	0.2543	0
ceg1-ts	cet1-15	0.3384	0
ceg1-ts	nsl1-6	-0.0194	1
ceg1-ts	tfb4-5001	0.2187	0
ceg1-ts	sgv1-23	0.3008	0
ceg1-ts	sgv1-80	0.3622	0
ceg1-ts	sgv1-35	0.3164	0
ceg1-ts	nup60	0.0584	0.15416470588235293
ceg1-ts	rxt2	-0.0023	1
ceg1-ts	sus1	0.0387	0.386221766280107
ceg1-ts	ccz1	0.0142	0.7853376275510203
ceg1-ts	ypt10	0.0844	0.03624182509505703
ceg1-ts	rxt3	0.0814	0.043627353463587926
ceg1-ts	asm4	-0.006	1
ceg1-ts	nup84	-0.0547	1
ceg1-ts	nup42	0.01	0.8435122658610273
ceg1-ts	ume6	0.0669	0.09931999999999999
ceg1-ts	chl4	0.0912	0.028546721311475412
ceg1-ts	sum1	-0.0648	1
ceg1-ts	mcm21	0.0122	0.8159880224578915
ceg1-ts	nup157	0.0577	0.15988083538083536
ceg1-ts	gle2	0.0013	0.9829513303769402
ceg1-ts	boi2	4e-4	0.9955449863013699
ceg1-ts	deg1	-0.0375	1
ceg1-ts	mad1	0.0231	0.6100287572254335
ceg1-ts	arc1	0.0664	0.09151541850220264
ceg1-ts	mon1	-0.0692	1
ceg1-ts	soh1	0.1387	0
ceg1-ts	hos2	0.3564	0
ceg1-ts	lst7	-0.1735	1
ceg1-ts	srb2	0.1744	0
ceg1-ts	uba4	0.029	0.5193970724191063
ceg1-ts	mpc2	-0.0246	1
ceg1-ts	thp2	0.0885	0.02326345733041575
ceg1-ts	iki1	-0.0303	1
ceg1-ts	urm1	0.029	0.5259547746371276
ceg1-ts	cap2	-0.0369	1
ceg1-ts	fis1	0.0972	0.013400522193211487
ceg1-ts	sds3	0.016	0.7480362924281984
ceg1-ts	mad2	0.0158	0.754441796875
ceg1-ts	mog1	0.1639	0
ceg1-ts	cap1	-0.0912	1
ceg1-ts	nup100	-0.022	1
ceg1-ts	zrt3	-0.065	1
ceg1-ts	nup133	0.0929	0.01828646080760095
ceg1-ts	dnm1	0.1081	0.005004778156996587
ceg1-ts	ssa2	0.0423	0.32412592592592593
ceg1-ts	pom34	-0.0052	1
ceg1-ts	dcs1	-0.0046	1
ceg1-ts	nup2	0.1021	0.007871779141104294
ceg1-ts	arc18	-0.0486	1
ceg1-ts	ctf3	-0.006	1
ceg1-ts	cdc73	0.1651	0
ceg1-ts	ypt7	0.0308	0.49936401869158875
ceg1-ts	nup188	0.2348	0
ceg1-ts	sub1	0.3404	0
ceg1-ts	pom152	0.0839	0.03581724137931035
ceg1-ts	cin4	0.0219	0.6552109167249824
ceg1-ts	nup53	0.1555	0
ceg1-ts	sap30	0.0745	0.06957799043062202
ceg1-ts	pho23	0.0377	0.39725644599303134
ceg1-ts	bni1	-0.0351	1
ceg1-ts	caf40	-0.1007	1
ceg1-ts	bub3	-0.017	1
ceg1-ts	ctf19	-0.0058	1
ceg1-ts	elp4	-0.0282	1
ceg1-ts	cin2	-0.0533	1
ceg1-ts	crm1_damp	0.0623	0.09931999999999999
ceg1-ts	yrb2_damp	0.0101	0.8357580368098159
ceg1-34	cse1-5002	0.0351	0.4184263660017346
ceg1-34	nup57-5001	-0.0764	1
ceg1-34	nup57-e17	0.2272	0
ceg1-34	med6-ts	0.1534	0
ceg1-34	med6-5001	0.137	0
D79S	lst7	-0.0636	1
D79S	srb2	0.1494	0
D79S	uba4	-0.0219	1
D79S	mpc2	-0.0214	1
D79S	thp2	0.2073	0
D79S	iki1	-0.0384	1
D79S	urm1	-0.0129	1
D79S	cap2	-0.0225	1
D79S	fis1	0.0404	0.4260129651860744
D79S	sds3	-0.0113	1
D79S	mad2	0.1572	0
D79S	mog1	0.238	0
D79S	cap1	-0.0401	1
D79S	nup100	0.0203	0.7046836200448766
D79S	zrt3	-0.0354	1
D79S	nup133	0.2009	0
D79S	dnm1	0.0122	0.8102679872204472
D79S	ssa2	-0.0446	1
D79S	pom34	0.2372	0
D79S	dcs1	0.1267	0
D79S	nup2	0.2722	0
D79S	arc18	-0.0556	1
D79S	ctf3	0.1067	0.004119101123595506
D79S	cdc73	0.0351	0.4899675159235669
D79S	ypt7	-0.0151	1
D79S	nup188	0.3215	0
D79S	sub1	0.1976	0
D79S	pom152	0.2281	0
D79S	cin4	0.0432	0.3949760299625468
D79S	nup53	0.287	0
D79S	sap30	-0.0152	1
D79S	pho23	-0.0615	1
D79S	bni1	-0.0899	1
D79S	caf40	0.0645	0.16497
D79S	bub3	0.1039	0.007223645320197045
D79S	ctf19	0.1405	0
D79S	elp4	-0.0397	1
D79S	cin2	0.111	0.004119101123595506
D79S	crm1_damp	0.0789	0.047499667774086374
D79S	yrb2_damp	0.0011	0.922002795031056
ceg1-34	irr1-1	-0.0732	1
ceg1-34	arc15-10	0.008	0.8277204697986577
ceg1-34	rho3-1	-0.0834	1
ceg1-34	cct2-5001	0.0727	0.08053602811950791
ceg1-34	dsn1-7	0.0885	0.03070049261083744
ceg1-34	dsn1-8	0.1098	0.005705836575875487
ceg1-34	nup82-5005	0.1493	0
ceg1-34	nup82-5004	0.0512	0.23841247216035638
ceg1-34	smc3-1	0.0826	0.049603382663847784
ceg1-34	smc3-42	0.1276	0.001771014492753623
ceg1-34	nnf1-77	0.0231	0.6000952316076295
ceg1-34	cof1-8	-0.1285	1
ceg1-34	ssl1-t242i	0.0808	0.04856666666666666
ceg1-34	smc4-1	-0.0387	1
ceg1-34	kap95-e126k	0.0822	0.04408997772828508
ceg1-34	med11-ts	0.2909	0
ceg1-34	rna1-1	0.1275	0.001771014492753623
ceg1-34	rna1-s116f	0.2149	0
ceg1-34	srp1-5001	-0.0092	1
ceg1-34	med7-141	0.1127	0.004488979591836734
ceg1-34	med7-163	0.2023	0
ceg1-34	dbp5-1	0.1189	0.001771014492753623
ceg1-34	mex67-ts5	0.2103	0
ceg1-34	ipl1-2	0.1402	0
ceg1-34	cet1-2	0.2143	0
ceg1-34	cet1-15	0.1583	0
ceg1-34	nsl1-6	-0.0097	1
ceg1-34	tfb4-5001	0.1608	0
ceg1-34	sgv1-23	0.1875	0
ceg1-34	sgv1-80	0.167	0
ceg1-34	sgv1-35	0.2257	0
ceg1-34	nup60	0.114	0.0032157894736842105
ceg1-34	rxt2	0.0546	0.21710446735395192
ceg1-34	sus1	0.1005	0.011941368078175897
ceg1-34	ccz1	0.038	0.41266492146596856
ceg1-34	ypt10	0.0395	0.3830394618834081
ceg1-34	rxt3	0.1038	0.010148096885813149
ceg1-34	asm4	0.0157	0.7190654834761322
ceg1-34	nup84	0.0252	0.5765618181818182
ceg1-34	nup42	-0.0032	0.9462456677836285
ceg1-34	ume6	0.0696	0.09482075782537067
ceg1-34	chl4	0.063	0.1591179419525066
ceg1-34	sum1	-4e-4	0.9219662027833001
ceg1-34	mcm21	0.0762	0.07278579234972678
ceg1-34	nup157	0.052	0.21970890410958904
ceg1-34	gle2	0.0688	0.09526776315789474
ceg1-34	boi2	-0.0222	1
ceg1-34	deg1	0.0748	0.06387727272727273
ceg1-34	mad1	0.0821	0.03733888888888889
ceg1-34	arc1	0.117	0.001771014492753623
ceg1-34	mon1	0.0515	0.21459512195121952
ceg1-34	soh1	0.1748	0
ceg1-34	hos2	0.182	0
ceg1-34	lst7	0.0859	0.029328
ceg1-34	srb2	0.0879	0.03867798165137614
ceg1-34	uba4	0.0586	0.16377974025974026
ceg1-34	mpc2	0.0254	0.5616835714285715
ceg1-34	thp2	0.0077	0.8306869273743017
ceg1-34	iki1	-0.0128	1
ceg1-34	urm1	0.1188	0.001771014492753623
ceg1-34	cap2	-0.116	1
ceg1-34	fis1	0.0697	0.0977205169628433
ceg1-34	sds3	0.072	0.08805894378194208
ceg1-34	mad2	0.0828	0.04809161290322581
ceg1-34	mog1	0.0345	0.4558804003336114
ceg1-34	cap1	-0.058	1
ceg1-34	nup100	0.0777	0.06038953488372094
ceg1-34	zrt3	0.0993	0.011941368078175897
ceg1-34	nup133	0.0889	0.028626196473551635
ceg1-34	dnm1	0.0289	0.5160792710706151
ceg1-34	ssa2	0.0783	0.05343157894736842
ceg1-34	pom34	-0.0048	0.9601346766635426
ceg1-34	dcs1	0.0937	0.025380000000000003
ceg1-34	nup2	0.0139	0.7362918072289156
ceg1-34	arc18	-0.0338	1
ceg1-34	ctf3	-0.0417	1
ceg1-34	cdc73	0.0763	0.061334999999999994
ceg1-34	ypt7	0.058	0.18144848484848486
ceg1-34	nup188	0.1338	0
